timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,known_anomaly
2026-07-23T07:23:59+08:00,8.61,434,7,3,0,1.146,2.323,0,-1.887,0
2026-07-23T07:25:35+08:00,6.55,633,7,3,0,1.113,0.588,0,-0.484,0
2026-07-23T07:35:58+08:00,10.48,679,7,3,3,1.082,2.3,0,-0.101,0
2026-07-23T07:37:02+08:00,2.54,480,7,3,3,1.05,0.447,0,-1.68,0
2026-07-23T07:41:35+08:00,8.26,325,7,3,3,1.09,0.446,0,-1.443,0
2026-07-23T08:08:23+08:00,5.85,186,8,3,3,1.064,1.205,0,-0.077,0
2026-07-23T08:41:47+08:00,2.69,357,8,3,0,1.077,0.249,0,-1.07,0
2026-07-23T08:44:55+08:00,1.04,69,8,3,1,1.066,0.087,0,0.527,0
2026-07-23T08:50:23+08:00,9.33,57,8,3,0,1.148,1.437,0,-0.894,0
2026-07-23T08:53:01+08:00,1.74,40,8,3,0,1.018,0.096,0,-2.981,0
2026-07-23T09:11:19+08:00,12.78,97,9,3,3,1.063,1.713,0,-0.594,0
2026-07-23T09:29:50+08:00,7.05,371,9,3,0,1.117,2.465,0,-0.033,0
2026-07-23T09:43:20+08:00,5.48,310,9,3,2,1.079,1.892,0,0.411,0
2026-07-23T10:24:13+08:00,3.83,24,10,3,1,1.079,1.006,0,0.232,0
2026-07-23T10:54:57+08:00,3.45,118,10,3,0,1.036,0.624,0,1.089,0
2026-07-23T11:03:31+08:00,3.17,222,11,3,1,1.126,0.747,0,-0.318,0
2026-07-23T11:23:45+08:00,2.49,30,11,3,1,1.004,0.371,0,-0.706,0
2026-07-23T11:31:17+08:00,4.57,469,11,3,3,1.085,0.527,0,1.246,0
2026-07-23T12:04:18+08:00,8.77,751,12,3,0,1.015,2.101,0,-0.389,0
2026-07-23T12:04:41+08:00,6.1,166,12,3,0,1.034,1.432,0,-0.528,0
2026-07-23T12:05:23+08:00,3.14,116,12,3,1,1.023,0.833,0,0.366,0
2026-07-23T12:34:38+08:00,5.85,320,12,3,0,1.047,1.434,0,0.423,0
2026-07-23T12:51:31+08:00,3.68,24,12,3,1,1.026,0.71,0,-0.824,0
2026-07-23T13:39:09+08:00,4.17,347,13,3,2,1.032,1.173,0,0.715,0
2026-07-23T14:07:34+08:00,7.07,113,14,3,0,1.02,1.975,0,-0.576,0
2026-07-23T14:30:28+08:00,3.12,8,14,3,1,1.1,0.615,0,-1.09,0
2026-07-23T14:39:01+08:00,6.18,3493,14,3,3,1.048,0.755,0,-0.825,0
2026-07-23T15:34:09+08:00,7.79,152,15,3,2,1.06,1.847,0,-0.183,0
2026-07-23T16:31:45+08:00,5.28,125,16,3,2,1.057,1.187,0,0.876,0
2026-07-23T16:41:07+08:00,6.55,841,16,3,3,1.038,0.372,0,0.389,0
2026-07-23T17:32:02+08:00,9.84,266,17,3,3,1.09,2.944,0,1.065,0
2026-07-23T17:35:14+08:00,4.65,116,17,3,0,1.065,0.78,0,0.264,0
2026-07-23T17:40:08+08:00,6.4,365,17,3,2,1.136,1.979,0,-0.826,0
2026-07-23T17:53:15+08:00,7.99,91,17,3,0,1.102,1.56,0,0.065,0
2026-07-23T18:08:17+08:00,1.85,10,18,3,1,1.049,0.124,0,0.46,0
2026-07-23T18:21:26+08:00,2.92,63,18,3,1,1.111,0.256,0,0.503,0
2026-07-23T18:26:37+08:00,6.43,101,18,3,2,1.145,1.257,0,-1.56,0
2026-07-23T18:37:17+08:00,5.61,224,18,3,2,1.05,1.26,0,0.387,0
2026-07-23T19:23:04+08:00,2.07,37,19,3,1,1.114,0.468,0,0.944,0
2026-07-23T19:30:16+08:00,8.79,284,19,3,3,1.092,1.955,0,1.537,0
2026-07-23T19:31:31+08:00,6.4,41,19,3,2,1.03,1.149,0,-0.56,0
2026-07-23T19:36:19+08:00,7.49,322,19,3,2,1.02,1.246,0,1.357,0
2026-07-23T19:44:15+08:00,2.68,40,19,3,1,1.068,0.303,0,0.172,0
2026-07-23T19:45:45+08:00,7.2,185,19,3,2,1.02,1.416,0,0.988,0
2026-07-23T20:02:13+08:00,5.0,32,20,3,2,1.12,1.568,0,-0.648,0
2026-07-23T20:11:55+08:00,7.3,53,20,3,2,1.136,1.793,0,0.849,0
2026-07-23T20:23:06+08:00,2.97,57,20,3,1,1.066,0.501,0,-0.42,0
2026-07-23T20:54:21+08:00,14.91,485,20,3,3,1.071,3.093,0,-0.285,0
2026-07-23T21:24:52+08:00,0.3,97,21,3,0,1.037,0.088,0,1.483,0
2026-07-23T22:56:25+08:00,7.37,564,22,3,0,1.077,0.4,1,1.005,0
2026-07-23T23:14:21+08:00,3.67,233,23,3,2,1.134,0.557,1,-0.643,0
2026-07-23T23:57:44+08:00,5.61,24,23,3,2,1.0,1.833,1,-1.942,0
2026-07-24T01:21:17+08:00,6.42,70,1,4,2,1.059,1.719,1,-0.731,0
2026-07-24T05:50:42+08:00,6.56,398,5,4,3,1.045,1.924,0,-0.32,0
2026-07-24T06:08:58+08:00,4.57,223,6,4,2,1.008,0.711,0,0.292,0
2026-07-24T06:10:42+08:00,9.68,284,6,4,3,1.058,3.099,0,2.221,0
2026-07-24T06:12:18+08:00,10.48,427,6,4,3,1.029,1.065,0,0.607,0
2026-07-24T06:16:11+08:00,2.54,43,6,4,1,1.097,0.145,0,-0.234,0
2026-07-24T06:19:00+08:00,6.44,201,6,4,3,1.082,2.102,0,0.663,0
2026-07-24T06:22:19+08:00,7.32,1356,6,4,3,1.025,2.307,0,0.665,0
2026-07-24T07:25:41+08:00,8.76,275,7,4,0,1.004,0.469,0,-2.213,0
2026-07-24T07:30:54+08:00,4.05,13,7,4,1,1.012,1.065,0,2.049,0
2026-07-24T07:50:23+08:00,10.12,660,7,4,3,1.098,0.786,0,-1.252,0
2026-07-24T08:06:56+08:00,7.78,399,8,4,2,1.02,1.538,0,-3.018,0
2026-07-24T08:20:30+08:00,3.56,127,8,4,0,1.0,1.007,0,0.572,0
2026-07-24T08:25:59+08:00,8.68,714,8,4,0,1.141,1.996,0,-0.769,0
2026-07-24T08:34:51+08:00,1.86,99,8,4,0,1.069,0.387,0,1.222,0
2026-07-24T08:47:30+08:00,7.87,58,8,4,2,1.122,2.469,0,0.418,0
2026-07-24T08:48:15+08:00,5.59,331,8,4,2,1.111,0.491,0,0.621,0
2026-07-24T08:53:41+08:00,9.26,343,8,4,3,1.048,1.241,0,-2.279,0
2026-07-24T09:07:28+08:00,3.85,120,9,4,1,1.049,0.206,0,0.525,0
2026-07-24T10:09:26+08:00,8.95,294,10,4,0,1.093,2.368,0,1.152,0
2026-07-24T10:26:21+08:00,8.67,248,10,4,0,1.029,2.827,0,2.555,0
2026-07-24T10:26:41+08:00,5.2,332,10,4,2,1.08,1.794,0,2.095,0
2026-07-24T10:31:12+08:00,5.89,191,10,4,0,1.108,1.098,0,2.185,0
2026-07-24T10:47:11+08:00,7.4,347,10,4,0,1.082,2.564,0,0.029,0
2026-07-24T11:39:19+08:00,13.65,547,11,4,3,1.064,2.293,0,0.533,0
2026-07-24T11:44:56+08:00,2.6,52,11,4,1,1.147,0.318,0,0.808,0
2026-07-24T11:48:10+08:00,4.51,98,11,4,0,1.145,1.241,0,-0.524,0
2026-07-24T11:52:00+08:00,4.2,594,11,4,0,1.048,0.278,0,0.609,0
2026-07-24T12:27:01+08:00,3.88,29,12,4,1,1.149,0.257,0,-0.359,0
2026-07-24T12:28:47+08:00,13.76,781,12,4,3,1.01,2.353,0,1.864,0
2026-07-24T13:22:49+08:00,7.04,249,13,4,2,1.109,1.736,0,-2.107,0
2026-07-24T13:37:21+08:00,1.99,80,13,4,1,1.096,0.381,0,0.776,0
2026-07-24T13:40:06+08:00,7.01,915,13,4,3,1.058,1.264,0,-0.879,0
2026-07-24T13:42:13+08:00,9.77,79,13,4,0,1.036,2.686,0,0.085,0
2026-07-24T14:15:44+08:00,7.14,125,14,4,2,1.006,1.651,0,0.737,0
2026-07-24T14:38:36+08:00,30.7,25,14,4,3,0.983,10.526,0,5.714,1
2026-07-24T16:36:19+08:00,7.93,1372,16,4,3,1.049,1.819,0,-0.354,0
2026-07-24T17:29:45+08:00,4.87,159,17,4,2,1.035,1.416,0,-1.37,0
2026-07-24T17:37:17+08:00,3.06,241,17,4,0,1.089,0.48,0,-0.238,0
2026-07-24T17:39:22+08:00,7.67,151,17,4,0,1.086,1.413,0,0.71,0
2026-07-24T17:39:28+08:00,2.59,28,17,4,1,1.069,0.826,0,-0.238,0
2026-07-24T17:48:26+08:00,1.77,15,17,4,1,1.02,0.492,0,0.936,0
2026-07-24T18:22:35+08:00,9.14,133,18,4,2,1.084,0.539,0,0.031,0
2026-07-24T18:44:46+08:00,10.46,206,18,4,3,1.048,1.548,0,-2.658,0
2026-07-24T18:56:05+08:00,8.87,263,18,4,2,1.136,1.967,0,-1.331,0
2026-07-24T18:56:07+08:00,6.41,165,18,4,2,1.115,1.984,0,-2.903,0
2026-07-24T18:56:40+08:00,3.2,81,18,4,2,1.14,1.088,0,-0.984,0
2026-07-24T18:59:57+08:00,6.62,183,18,4,2,1.129,0.401,0,-0.198,0
2026-07-24T19:03:42+08:00,10.78,245,19,4,3,1.002,3.675,0,-0.891,0
2026-07-24T20:32:56+08:00,3.73,65,20,4,1,1.114,0.732,0,2.338,0
2026-07-24T20:51:32+08:00,1.98,22,20,4,1,1.093,0.188,0,-0.907,0
2026-07-24T20:54:08+08:00,7.47,818,20,4,2,1.038,1.324,0,-0.541,0
2026-07-24T21:52:51+08:00,36.49,52,21,4,2,0.8,20.078,0,2.797,1
2026-07-24T22:09:53+08:00,6.79,107,22,4,2,1.084,0.631,1,0.926,0
2026-07-24T22:25:33+08:00,6.47,552,22,4,3,1.15,1.383,1,-1.003,0
2026-07-24T22:27:58+08:00,3.26,90,22,4,0,1.034,0.326,1,0.814,0
2026-07-24T22:38:59+08:00,6.09,190,22,4,2,1.038,0.784,1,2.151,0
2026-07-24T22:43:17+08:00,8.5,328,22,4,2,1.091,0.847,1,-1.83,0
2026-07-24T23:05:22+08:00,5.17,193,23,4,2,1.123,1.241,1,-0.986,0
2026-07-24T23:41:03+08:00,6.13,1130,23,4,3,1.004,2.102,1,0.131,0
2026-07-25T00:01:59+08:00,0.95,9329,0,5,0,3.125,0.018,1,-0.334,1
2026-07-25T00:36:23+08:00,2.91,144,0,5,1,1.136,0.85,1,-0.881,0
2026-07-25T00:43:56+08:00,0.39,20,0,5,1,1.145,0.084,1,0.123,0
2026-07-25T03:50:07+08:00,0.04,47116,3,5,2,1.048,0.0,1,0.145,1
2026-07-25T05:55:36+08:00,8.23,64,5,5,0,1.102,0.799,0,-2.279,0
2026-07-25T06:06:41+08:00,9.42,104,6,5,3,1.065,2.202,0,0.305,0
2026-07-25T06:12:10+08:00,4.3,422,6,5,2,1.103,1.28,0,-0.44,0
2026-07-25T06:12:21+08:00,1.78,42,6,5,1,1.133,0.232,0,1.101,0
2026-07-25T06:36:33+08:00,8.18,342,6,5,3,1.068,2.04,0,1.925,0
2026-07-25T06:41:57+08:00,5.01,173,6,5,2,1.021,0.302,0,-1.801,0
2026-07-25T06:49:18+08:00,6.59,27,6,5,2,1.109,0.795,0,-0.273,0
2026-07-25T06:52:16+08:00,11.27,65,6,5,3,1.049,2.521,0,0.649,0
2026-07-25T06:58:03+08:00,2.66,30,6,5,1,1.034,0.331,0,-0.706,0
2026-07-25T07:05:29+08:00,4.69,31,7,5,2,1.015,1.157,0,-1.431,0
2026-07-25T07:23:47+08:00,5.17,748,7,5,0,1.002,1.029,0,0.799,0
2026-07-25T07:27:07+08:00,12.13,278,7,5,3,1.03,1.573,0,-0.661,0
2026-07-25T07:43:03+08:00,9.44,1152,7,5,0,1.034,2.921,0,0.309,0
2026-07-25T07:52:27+08:00,2.31,25,7,5,1,1.118,0.738,0,-1.736,0
2026-07-25T07:54:26+08:00,5.97,71,7,5,2,1.086,0.652,0,0.467,0
2026-07-25T07:56:38+08:00,8.03,45,7,5,2,1.114,0.533,0,0.553,0
2026-07-25T08:03:07+08:00,7.96,30,8,5,2,1.016,1.412,0,-0.633,0
2026-07-25T08:10:03+08:00,7.76,251,8,5,2,1.052,1.608,0,1.239,0
2026-07-25T08:11:56+08:00,8.96,1031,8,5,3,1.075,0.709,0,-2.125,0
2026-07-25T08:32:06+08:00,7.65,837,8,5,3,1.139,2.135,0,-0.987,0
2026-07-25T09:05:13+08:00,7.77,254,9,5,0,1.076,1.065,0,1.34,0
2026-07-25T09:16:58+08:00,2.23,754,9,5,0,1.086,0.652,0,-0.35,0
2026-07-25T09:23:41+08:00,8.75,498,9,5,3,1.03,0.466,0,2.116,0
2026-07-25T09:52:05+08:00,5.69,113,9,5,0,1.085,1.1,0,1.565,0
2026-07-25T09:53:35+08:00,5.45,335,9,5,0,1.011,1.186,0,-0.678,0
2026-07-25T11:06:41+08:00,7.44,48,11,5,0,1.139,2.578,0,0.098,0
2026-07-25T11:28:08+08:00,2.86,48,11,5,1,1.128,0.712,0,-2.138,0
2026-07-25T11:31:30+08:00,5.09,529,11,5,2,1.019,0.658,0,1.433,0
2026-07-25T11:59:02+08:00,3.72,174,11,5,2,1.142,0.445,0,1.525,0
2026-07-25T12:54:57+08:00,2.69,54,12,5,1,1.127,0.323,0,0.054,0
2026-07-25T13:01:10+08:00,7.33,151,13,5,0,1.038,0.739,0,0.44,0
2026-07-25T13:19:49+08:00,0.97,89,13,5,1,1.14,0.339,0,1.811,0
2026-07-25T13:27:56+08:00,2.01,16,13,5,1,1.028,0.541,0,1.059,0
2026-07-25T14:41:36+08:00,2.4,55,14,5,1,1.093,0.501,0,-1.051,0
2026-07-25T16:21:10+08:00,2.95,21,16,5,1,1.024,0.236,0,-0.748,0
2026-07-25T16:24:38+08:00,0.55,60,16,5,1,1.108,0.174,0,-3.223,0
2026-07-25T16:51:50+08:00,3.35,122,16,5,0,1.138,0.707,0,3.006,0
2026-07-25T18:22:47+08:00,2.02,48,18,5,1,1.089,0.194,0,0.576,0
2026-07-25T18:40:20+08:00,5.15,1050,18,5,3,1.13,0.76,0,1.382,0
2026-07-25T18:44:03+08:00,5.86,53,18,5,2,1.036,0.554,0,1.609,0
2026-07-25T18:59:13+08:00,2.22,499,18,5,2,1.052,0.346,0,-0.508,0
2026-07-25T19:12:15+08:00,6.66,738,19,5,3,1.118,0.781,0,-1.06,0
2026-07-25T19:17:25+08:00,6.71,451,19,5,0,1.025,2.247,0,1.192,0
2026-07-25T19:25:05+08:00,7.56,213,19,5,3,1.091,1.77,0,1.189,0
2026-07-25T19:25:31+08:00,6.3,596,19,5,3,1.018,0.656,0,-0.432,0
2026-07-25T19:27:14+08:00,14.45,218,19,5,3,1.046,1.076,0,0.832,0
2026-07-25T19:35:58+08:00,5.57,61,19,5,2,1.066,1.692,0,1.09,0
2026-07-25T19:42:26+08:00,5.31,243,19,5,2,1.123,0.83,0,-0.644,0
2026-07-25T19:46:36+08:00,7.26,644,19,5,3,1.121,0.492,0,-0.157,0
2026-07-25T20:07:33+08:00,2.2,36,20,5,0,1.098,0.425,0,0.248,0
2026-07-25T20:12:55+08:00,7.57,52,20,5,0,1.111,1.205,0,-1.199,0
2026-07-25T20:16:52+08:00,1.89,16,20,5,1,1.042,0.183,0,2.262,0
2026-07-25T20:19:53+08:00,2.87,96,20,5,1,1.144,0.628,0,-1.955,0
2026-07-25T20:23:55+08:00,5.14,192,20,5,2,1.05,1.789,0,-1.615,0
2026-07-25T20:29:00+08:00,4.41,187,20,5,2,1.086,0.827,0,2.16,0
2026-07-25T20:31:16+08:00,5.74,526,20,5,2,1.066,1.731,0,0.538,0
2026-07-25T20:44:33+08:00,1.87,98,20,5,1,1.078,0.129,0,1.677,0
2026-07-25T20:46:48+08:00,7.76,593,20,5,3,1.089,1.519,0,-1.279,0
2026-07-25T20:50:20+08:00,6.97,274,20,5,3,1.059,2.337,0,-0.441,0
2026-07-25T20:50:43+08:00,9.78,75,20,5,3,1.05,2.734,0,1.849,0
2026-07-25T21:09:47+08:00,7.06,759,21,5,2,1.112,1.675,0,0.55,0
2026-07-25T21:21:15+08:00,6.58,98,21,5,3,1.022,1.712,0,1.1,0
2026-07-25T21:24:11+08:00,8.34,81,21,5,2,1.048,1.668,0,0.685,0
2026-07-25T22:15:30+08:00,2.18,80,22,5,1,1.074,0.121,1,1.914,0
2026-07-25T22:24:06+08:00,6.43,438,22,5,2,1.025,0.58,1,-0.553,0
2026-07-25T22:31:42+08:00,3.89,368,22,5,2,1.117,1.26,1,-0.42,0
2026-07-25T22:44:49+08:00,10.16,212,22,5,3,1.015,0.982,1,-1.068,0
2026-07-26T04:23:50+08:00,0.03,47347,4,6,2,1.05,0.0,1,0.013,1
2026-07-26T04:41:01+08:00,1.1,8363,4,6,0,3.71,0.025,1,-0.11,1
2026-07-26T07:04:51+08:00,8.92,330,7,6,3,1.123,1.546,0,-0.188,0
2026-07-26T07:33:33+08:00,7.53,343,7,6,3,1.051,0.749,0,0.25,0
2026-07-26T07:34:31+08:00,3.56,21,7,6,1,1.106,0.673,0,2.044,0
2026-07-26T07:35:44+08:00,3.86,45,7,6,2,1.14,1.304,0,0.06,0
2026-07-26T07:37:18+08:00,7.56,31,7,6,0,1.071,1.944,0,-0.225,0
2026-07-26T07:49:14+08:00,1.47,68,7,6,1,1.011,0.151,0,-0.391,0
2026-07-26T07:56:58+08:00,9.58,1038,7,6,3,1.129,3.079,0,0.942,0
2026-07-26T08:22:32+08:00,3.74,14,8,6,1,1.148,0.415,0,1.432,0
2026-07-26T08:39:26+08:00,5.11,242,8,6,3,1.101,1.083,0,2.106,0
2026-07-26T09:38:42+08:00,0.65,76,9,6,1,1.064,0.146,0,0.177,0
2026-07-26T10:10:01+08:00,1.8,43,10,6,1,1.014,0.133,0,0.04,0
2026-07-26T10:19:38+08:00,2.71,116,10,6,1,1.085,0.726,0,-1.375,0
2026-07-26T10:27:25+08:00,9.73,520,10,6,3,1.05,0.754,0,2.085,0
2026-07-26T10:44:56+08:00,2.05,47,10,6,1,1.074,0.517,0,1.28,0
2026-07-26T10:58:22+08:00,5.33,546,10,6,2,1.079,0.603,0,-0.788,0
2026-07-26T11:22:46+08:00,5.77,48,11,6,2,1.076,1.339,0,-1.164,0
2026-07-26T11:52:17+08:00,7.9,322,11,6,3,1.004,0.994,0,-1.521,0
2026-07-26T12:34:37+08:00,12.07,189,12,6,0,1.095,1.368,0,0.154,0
2026-07-26T12:44:25+08:00,9.39,476,12,6,0,1.123,1.413,0,1.178,0
2026-07-26T13:02:08+08:00,1.85,11,13,6,1,1.135,0.575,0,0.318,0
2026-07-26T13:15:34+08:00,9.38,1185,13,6,0,1.087,2.617,0,-0.446,0
2026-07-26T13:38:01+08:00,9.9,201,13,6,3,1.082,0.612,0,-0.474,0
2026-07-26T14:13:41+08:00,4.69,277,14,6,0,1.14,1.594,0,-0.646,0
2026-07-26T15:05:12+08:00,9.69,144,15,6,3,1.08,1.133,0,0.65,0
2026-07-26T15:10:26+08:00,7.23,106,15,6,0,1.132,2.053,0,0.518,0
2026-07-26T15:54:28+08:00,5.4,36,15,6,2,1.007,0.907,0,0.077,0
2026-07-26T16:08:41+08:00,4.78,237,16,6,0,1.029,0.911,0,-0.168,0
2026-07-26T16:22:43+08:00,8.94,288,16,6,3,1.148,1.98,0,-0.653,0
2026-07-26T16:49:36+08:00,9.85,328,16,6,3,1.051,2.512,0,1.078,0
2026-07-26T17:03:45+08:00,2.64,68,17,6,1,1.032,0.639,0,0.143,0
2026-07-26T17:11:36+08:00,3.38,12,17,6,1,1.019,0.687,0,-0.756,0
2026-07-26T17:18:46+08:00,4.75,659,17,6,0,1.125,1.567,0,0.654,0
2026-07-26T17:21:12+08:00,7.53,24,17,6,2,1.121,1.906,0,-0.917,0
2026-07-26T17:23:55+08:00,5.34,397,17,6,2,1.109,1.434,0,0.212,0
2026-07-26T17:38:19+08:00,7.7,408,17,6,2,1.116,0.955,0,-0.987,0
2026-07-26T17:42:38+08:00,10.27,356,17,6,3,1.091,1.474,0,-0.5,0
2026-07-26T18:05:27+08:00,2.77,32,18,6,1,1.149,0.383,0,-0.127,0
2026-07-26T18:19:53+08:00,2.25,101,18,6,1,1.136,0.714,0,-1.229,0
2026-07-26T19:07:37+08:00,8.82,565,19,6,3,1.038,2.05,0,-1.029,0
2026-07-26T19:12:28+08:00,8.94,906,19,6,3,1.02,2.063,0,1.425,0
2026-07-26T19:27:23+08:00,1.8,16,19,6,1,1.075,0.132,0,0.692,0
2026-07-26T19:29:02+08:00,10.68,287,19,6,3,1.0,3.45,0,-1.119,0
2026-07-26T19:36:14+08:00,8.56,1606,19,6,3,1.144,2.616,0,0.952,0
2026-07-26T19:39:32+08:00,5.33,315,19,6,0,1.009,0.97,0,0.421,0
2026-07-26T19:50:26+08:00,3.07,23,19,6,1,1.032,0.301,0,-0.839,0
2026-07-26T19:52:29+08:00,2.41,13,19,6,1,1.079,0.446,0,-0.155,0
2026-07-26T20:02:07+08:00,9.25,273,20,6,3,1.047,1.935,0,0.731,0
2026-07-26T20:34:48+08:00,3.89,316,20,6,0,1.074,0.267,0,0.557,0
2026-07-26T20:45:54+08:00,9.55,148,20,6,0,1.008,1.941,0,0.6,0
2026-07-26T20:59:48+08:00,11.24,500,20,6,3,1.029,3.557,0,-0.308,0
2026-07-26T21:20:18+08:00,5.78,458,21,6,3,1.067,0.711,0,2.023,0
2026-07-26T21:29:29+08:00,1.85,339,21,6,0,1.108,0.321,0,1.241,0
2026-07-26T21:34:13+08:00,11.49,677,21,6,3,1.0,3.581,0,0.065,0
2026-07-26T22:11:50+08:00,2.74,994,22,6,2,1.117,0.87,1,-1.175,0
2026-07-26T23:08:08+08:00,8.32,717,23,6,3,1.018,0.992,1,-0.683,0
2026-07-26T23:56:48+08:00,1.92,391,23,6,3,1.122,0.632,1,0.005,0
2026-07-26T23:57:25+08:00,12.52,362,23,6,3,1.097,1.627,1,-1.728,0
2026-07-27T00:16:13+08:00,40.37,38,0,0,3,1.022,14.426,1,3.247,1
2026-07-27T01:47:19+08:00,18.23,1031,1,0,1,1.07,2.441,1,0.329,1
2026-07-27T06:14:47+08:00,5.63,150,6,0,0,1.009,0.504,0,0.592,0
2026-07-27T06:16:25+08:00,3.89,12,6,0,1,1.099,0.866,0,0.394,0
2026-07-27T06:23:24+08:00,1.64,192,6,0,0,1.144,0.496,0,4.082,0
2026-07-27T06:24:18+08:00,1.46,27,6,0,1,1.143,0.133,0,0.818,0
2026-07-27T06:50:50+08:00,8.85,1112,6,0,3,1.121,1.687,0,-0.689,0
2026-07-27T07:07:04+08:00,3.27,68,7,0,1,1.128,0.477,0,-1.381,0
2026-07-27T07:07:05+08:00,2.92,31,7,0,1,1.147,0.561,0,0.332,0
2026-07-27T07:09:13+08:00,7.4,42,7,0,0,1.125,1.586,0,-0.076,0
2026-07-27T07:37:00+08:00,1.18,1182,7,0,2,1.065,0.33,0,3.047,0
2026-07-27T07:37:10+08:00,4.39,79,7,0,2,1.127,0.444,0,2.041,0
2026-07-27T08:00:37+08:00,11.17,72,8,0,3,1.091,3.706,0,-1.475,0
2026-07-27T08:19:08+08:00,7.93,576,8,0,3,1.115,1.084,0,2.217,0
2026-07-27T08:21:27+08:00,13.32,465,8,0,3,1.128,3.88,0,-1.485,0
2026-07-27T08:27:46+08:00,4.2,260,8,0,1,1.076,0.414,0,-0.193,0
2026-07-27T08:30:33+08:00,9.28,260,8,0,0,1.093,2.798,0,0.206,0
2026-07-27T08:57:35+08:00,6.26,147,8,0,2,1.105,1.96,0,-0.005,0
2026-07-27T09:00:10+08:00,4.4,38,9,0,2,1.002,0.746,0,-2.155,0
2026-07-27T09:29:37+08:00,2.51,37,9,0,1,1.093,0.201,0,-2.933,0
2026-07-27T09:47:33+08:00,1.48,53,9,0,2,1.097,0.322,0,0.976,0
2026-07-27T09:55:52+08:00,3.75,20,9,0,1,1.051,0.332,0,0.888,0
2026-07-27T10:03:57+08:00,5.61,89,10,0,2,1.012,1.744,0,1.555,0
2026-07-27T10:21:00+08:00,2.81,41,10,0,1,1.05,0.535,0,-0.811,0
2026-07-27T10:36:18+08:00,0.52,91,10,0,1,1.15,0.061,0,0.43,0
2026-07-27T10:37:09+08:00,2.33,361,10,0,0,1.071,0.551,0,1.1,0
2026-07-27T10:45:08+08:00,10.88,141,10,0,3,1.123,3.519,0,-1.326,0
2026-07-27T10:53:38+08:00,3.73,118,10,0,1,1.058,0.747,0,-0.237,0
2026-07-27T11:35:51+08:00,5.39,115,11,0,2,1.051,0.834,0,-0.091,0
2026-07-27T11:57:54+08:00,6.68,857,11,0,2,1.123,0.633,0,-1.743,0
2026-07-27T12:08:13+08:00,4.2,140,12,0,2,1.037,0.438,0,-1.997,0
2026-07-27T12:25:22+08:00,7.08,39,12,0,2,1.121,0.387,0,-0.766,0
2026-07-27T13:31:54+08:00,7.19,951,13,0,3,1.1,1.848,0,-0.189,0
2026-07-27T13:36:50+08:00,7.19,199,13,0,0,1.071,1.001,0,-0.434,0
2026-07-27T14:05:41+08:00,0.54,25,14,0,1,1.111,0.094,0,1.222,0
2026-07-27T15:14:36+08:00,8.07,106,15,0,2,1.001,1.168,0,-0.531,0
2026-07-27T15:36:21+08:00,4.77,1185,15,0,0,1.129,1.596,0,0.86,0
2026-07-27T16:08:38+08:00,8.13,135,16,0,2,1.032,2.565,0,-1.382,0
2026-07-27T16:26:37+08:00,7.22,1402,16,0,3,1.087,2.4,0,1.282,0
2026-07-27T16:38:56+08:00,7.58,69,16,0,0,1.089,1.528,0,-0.351,0
2026-07-27T16:39:01+08:00,4.64,36,16,0,2,1.045,0.528,0,0.669,0
2026-07-27T16:43:03+08:00,1.93,154,16,0,2,1.02,0.57,0,-0.975,0
2026-07-27T17:00:43+08:00,10.24,148,17,0,3,1.079,2.401,0,0.37,0
2026-07-27T17:04:55+08:00,9.39,108,17,0,2,1.007,1.769,0,0.558,0
2026-07-27T17:31:44+08:00,8.4,659,17,0,3,1.13,1.994,0,0.587,0
2026-07-27T17:33:12+08:00,5.63,110,17,0,2,1.052,1.396,0,-1.573,0
2026-07-27T18:57:46+08:00,10.02,1113,18,0,3,1.042,1.098,0,-1.845,0
2026-07-27T19:07:10+08:00,7.83,915,19,0,3,1.083,0.729,0,0.102,0
2026-07-27T19:14:36+08:00,8.87,54,19,0,0,1.012,0.83,0,-0.817,0
2026-07-27T19:21:13+08:00,5.52,397,19,0,2,1.1,0.909,0,-1.119,0
2026-07-27T19:58:58+08:00,2.27,131,19,0,1,1.106,0.142,0,-1.708,0
2026-07-27T20:03:25+08:00,5.22,251,20,0,2,1.048,1.139,0,1.26,0
2026-07-27T20:04:57+08:00,1.94,944,20,0,3,1.079,0.643,0,-1.677,0
2026-07-27T20:09:47+08:00,7.34,247,20,0,2,1.094,2.411,0,0.299,0
2026-07-27T20:15:54+08:00,6.08,141,20,0,3,1.037,2.079,0,1.187,0
2026-07-27T20:19:38+08:00,3.85,290,20,0,0,1.108,0.231,0,-0.26,0
2026-07-27T20:20:40+08:00,5.72,158,20,0,0,1.123,1.307,0,-0.6,0
2026-07-27T20:23:36+08:00,3.55,25,20,0,1,1.105,0.315,0,0.692,0
2026-07-27T20:39:41+08:00,2.68,40,20,0,1,1.066,0.846,0,-0.52,0
2026-07-27T20:50:09+08:00,3.29,18,20,0,1,1.13,1.086,0,0.221,0
2026-07-27T21:34:19+08:00,6.63,46,21,0,0,1.016,0.792,0,-0.765,0
2026-07-27T21:42:28+08:00,2.23,119,21,0,0,1.066,0.38,0,1.283,0
2026-07-27T22:17:42+08:00,10.35,439,22,0,3,1.1,2.141,1,-0.752,0
